Source,Target,Weight
doc_36955,topic_3,0.9886300563812256
doc_36956,topic_2,0.5752124190330505
doc_36957,topic_2,0.902593731880188
doc_36958,topic_0,0.957141101360321
doc_36959,topic_0,0.5358325242996216
doc_36960,topic_0,0.5876089334487915
doc_36961,topic_0,0.6323971748352051
doc_36962,topic_1,0.8031429052352905
doc_36963,topic_0,0.9232819080352783
doc_36964,topic_0,0.47676223516464233
doc_36965,topic_3,0.6513515114784241
doc_36966,topic_1,0.9910083413124084
doc_36967,topic_2,0.8872436285018921
doc_36968,topic_2,0.6050203442573547
doc_36969,topic_0,0.9479026794433594
doc_36970,topic_2,0.9240797162055969
doc_36971,topic_0,0.9974933862686157
doc_36972,topic_0,0.8570311665534973
doc_36973,topic_2,0.770719051361084
doc_36974,topic_0,0.8984028697013855
doc_36975,topic_0,0.7437191605567932
doc_36976,topic_3,0.7824663519859314
doc_36977,topic_2,0.8997787833213806
doc_36978,topic_1,0.9988741874694824
doc_36979,topic_0,0.9443851113319397
doc_36980,topic_0,0.915876030921936
doc_36981,topic_3,0.8108267188072205
doc_36982,topic_3,0.8245407938957214
doc_36983,topic_0,0.9963104128837585
doc_36984,topic_1,0.7148354649543762
doc_36985,topic_0,0.9351881742477417
doc_36986,topic_0,0.8603649139404297
doc_36987,topic_3,0.507814347743988
doc_36988,topic_3,0.998144268989563
doc_36989,topic_1,0.636491060256958
doc_36990,topic_0,0.5891662240028381
doc_36991,topic_3,0.9504292011260986
doc_36992,topic_2,0.7375679016113281
doc_36993,topic_2,0.8733249306678772
doc_36994,topic_1,0.5102283954620361
doc_36995,topic_1,0.5994230508804321
doc_36996,topic_3,0.8772988319396973
doc_36997,topic_3,0.9735803604125977
doc_36998,topic_3,0.8850722312927246
doc_36999,topic_1,0.39186936616897583
doc_37000,topic_2,0.9054651856422424
doc_37001,topic_0,0.4336009621620178
doc_37002,topic_0,0.9873117804527283
doc_37003,topic_0,0.8560793399810791
doc_37004,topic_0,0.8623347282409668
doc_37005,topic_0,0.9424896240234375
doc_37006,topic_3,0.8594717979431152
doc_37007,topic_2,0.9507489800453186
doc_37008,topic_3,0.5469241142272949
doc_37009,topic_0,0.9961357116699219
doc_37010,topic_1,0.44687697291374207
doc_37011,topic_0,0.7205629348754883
doc_37012,topic_0,0.7413334846496582
doc_37013,topic_0,0.7769244313240051
doc_37014,topic_0,0.6837300658226013
doc_37015,topic_0,0.8891199231147766
doc_37016,topic_0,0.7239449620246887
doc_37017,topic_3,0.957572340965271
doc_37018,topic_3,0.8144112825393677
doc_37019,topic_3,0.8896477818489075
doc_37020,topic_3,0.8917450904846191
doc_37021,topic_3,0.8304827213287354
doc_37022,topic_3,0.7235557436943054
doc_37023,topic_2,0.9081745147705078
doc_37024,topic_3,0.8872706294059753
doc_37025,topic_3,0.9167201519012451
doc_37026,topic_3,0.9288304448127747
doc_37027,topic_3,0.8813945055007935
doc_37028,topic_3,0.49258461594581604
doc_37029,topic_3,0.8300553560256958
doc_37030,topic_3,0.9087440371513367
doc_37031,topic_2,0.7996885776519775
doc_37032,topic_0,0.7937924861907959
doc_37033,topic_0,0.7564314007759094
doc_37034,topic_2,0.9321585297584534
doc_37035,topic_0,0.7381445169448853
doc_37036,topic_0,0.8293911218643188
doc_37037,topic_3,0.9915198087692261
doc_37038,topic_3,0.998144268989563
doc_37039,topic_0,0.6879168748855591
doc_37040,topic_0,0.9380493760108948
doc_37041,topic_3,0.9505200386047363
doc_37042,topic_3,0.9752668142318726
doc_37043,topic_0,0.6896477937698364
doc_37044,topic_3,0.776354193687439
doc_37045,topic_3,0.4860336482524872
doc_37046,topic_3,0.8996126651763916
doc_37047,topic_2,0.8783157467842102
doc_37048,topic_3,0.7012220621109009
doc_37049,topic_3,0.9978175759315491
doc_37050,topic_0,0.6054589152336121
doc_37051,topic_3,0.951565146446228
doc_37052,topic_2,0.41938889026641846
doc_37053,topic_3,0.9951635003089905
doc_37054,topic_0,0.6275335550308228
doc_37055,topic_3,0.5885319113731384
doc_37056,topic_0,0.8899504542350769
doc_37057,topic_1,0.9686099886894226
doc_37058,topic_0,0.40261298418045044
doc_37059,topic_0,0.8097999095916748
doc_37060,topic_0,0.9132163524627686
doc_37061,topic_3,0.813792884349823
doc_37062,topic_2,0.815320611000061
doc_37063,topic_1,0.9917376637458801
doc_37064,topic_0,0.659571647644043
doc_37065,topic_3,0.428337037563324
doc_37066,topic_3,0.9951635003089905
doc_37067,topic_1,0.9813232421875
doc_37068,topic_1,0.9922240376472473
doc_37069,topic_3,0.9973968267440796
doc_37070,topic_3,0.9144228100776672
doc_37071,topic_3,0.8965271711349487
doc_37072,topic_0,0.7154482007026672
doc_37073,topic_3,0.741913378238678
doc_37074,topic_3,0.9851670265197754
doc_37075,topic_0,0.9202874898910522
doc_37076,topic_2,0.8948870897293091
doc_37077,topic_1,0.9968170523643494
doc_37078,topic_2,0.3801620900630951
doc_37079,topic_3,0.9598768949508667
doc_37080,topic_0,0.7182790040969849
doc_37081,topic_0,0.7545207142829895
doc_37082,topic_1,0.9788466095924377
doc_37083,topic_3,0.5909749865531921
doc_37084,topic_2,0.7906242609024048
doc_37085,topic_3,0.947041928768158
doc_37086,topic_0,0.9310411810874939
doc_37087,topic_0,0.7929178476333618
doc_37088,topic_3,0.9486895203590393
doc_37089,topic_3,0.8059165477752686
doc_37090,topic_0,0.9387802481651306
doc_37091,topic_1,0.9981732368469238
doc_37092,topic_0,0.5588169693946838
doc_37093,topic_3,0.6349942684173584
doc_37094,topic_1,0.810823917388916
doc_37095,topic_3,0.8525730967521667
doc_37096,topic_3,0.8998284339904785
doc_37097,topic_2,0.6152554750442505
doc_37098,topic_0,0.9479435682296753
doc_37099,topic_2,0.929438054561615
doc_37100,topic_1,0.9764319062232971
doc_37101,topic_3,0.5865313410758972
doc_37102,topic_0,0.9702984094619751
doc_37103,topic_1,0.8195511698722839
doc_37104,topic_1,0.9978656768798828
doc_37105,topic_0,0.9337901473045349
doc_37106,topic_1,0.9981732368469238
doc_37107,topic_0,0.774082362651825
doc_37108,topic_1,0.9975546598434448
doc_37109,topic_3,0.6629107594490051
doc_37110,topic_3,0.9167777895927429
doc_37111,topic_0,0.7392388582229614
doc_37112,topic_1,0.9974263310432434
doc_37113,topic_3,0.5976930856704712
doc_37114,topic_3,0.6501557230949402
doc_37115,topic_3,0.687210202217102
doc_37116,topic_0,0.8314197063446045
doc_37117,topic_3,0.5049176812171936
doc_37118,topic_0,0.8892870545387268
doc_37119,topic_3,0.8947349786758423
doc_37120,topic_3,0.9468585848808289
doc_37121,topic_0,0.9172106981277466
doc_37122,topic_1,0.9910877346992493
doc_37123,topic_1,0.9897916316986084
doc_37124,topic_3,0.9673600792884827
doc_37125,topic_1,0.9960854053497314
doc_37126,topic_1,0.9960854053497314
doc_37127,topic_3,0.912041187286377
doc_37128,topic_0,0.7217795848846436
doc_37129,topic_1,0.997012197971344
doc_37130,topic_1,0.9973887205123901
doc_37131,topic_1,0.9974112510681152
doc_37132,topic_3,0.9975872039794922
doc_37133,topic_0,0.6410068273544312
doc_37134,topic_2,0.8916746377944946
doc_37135,topic_2,0.8030710816383362
doc_37136,topic_0,0.7468509078025818
doc_37137,topic_3,0.464431494474411
doc_37138,topic_3,0.47721412777900696
doc_37139,topic_0,0.5338988900184631
doc_37140,topic_1,0.9856904745101929
doc_37141,topic_0,0.6797964572906494
doc_37142,topic_3,0.5265170335769653
doc_37143,topic_3,0.6978902220726013
doc_37144,topic_2,0.5045764446258545
doc_37145,topic_2,0.9729389548301697
doc_37146,topic_3,0.9906352758407593
doc_37147,topic_3,0.5674260854721069
doc_37148,topic_3,0.6068875789642334
doc_37149,topic_3,0.9984169602394104
doc_37150,topic_3,0.5784729719161987
doc_37151,topic_0,0.9768360257148743
doc_37152,topic_3,0.4025876224040985
doc_37153,topic_2,0.8785690069198608
doc_37154,topic_0,0.9983762502670288
doc_37155,topic_1,0.9979332685470581
doc_37156,topic_2,0.9989074468612671
doc_37157,topic_2,0.9989074468612671
doc_37158,topic_2,0.9984281063079834
doc_37159,topic_3,0.5742006897926331
doc_37160,topic_0,0.7881279587745667
doc_37161,topic_3,0.9828158617019653
doc_37162,topic_0,0.863884449005127
doc_37163,topic_0,0.9370231032371521
doc_37164,topic_3,0.6445584297180176
doc_37165,topic_3,0.9074429273605347
doc_37166,topic_0,0.7517904043197632
doc_37167,topic_3,0.5000485777854919
doc_37168,topic_0,0.7144924998283386
doc_37169,topic_0,0.8099754452705383
doc_37170,topic_0,0.6362881660461426
doc_37171,topic_3,0.7088807821273804
doc_37172,topic_0,0.5523523688316345
doc_37173,topic_0,0.5112370848655701
doc_37174,topic_1,0.9720571637153625
doc_37175,topic_0,0.8839564919471741
doc_37176,topic_2,0.7006622552871704
doc_37177,topic_3,0.8093079328536987
doc_37178,topic_3,0.5553380846977234
doc_37179,topic_3,0.7318590879440308
doc_37180,topic_1,0.9933145642280579
doc_37181,topic_3,0.6411386728286743
doc_37182,topic_3,0.5050967335700989
doc_37183,topic_0,0.5485507845878601
doc_37184,topic_1,0.965049147605896
doc_37185,topic_1,0.9496896266937256
doc_37186,topic_2,0.6271121501922607
doc_37187,topic_0,0.6366537809371948
doc_37188,topic_2,0.9983333945274353
doc_37189,topic_0,0.6463813185691833
doc_37190,topic_0,0.8703131675720215
doc_37191,topic_0,0.7167468667030334
doc_37192,topic_0,0.978881299495697
doc_37193,topic_2,0.9570325613021851
doc_37194,topic_1,0.9778800010681152
doc_37195,topic_1,0.9920498728752136
doc_37196,topic_1,0.851956844329834
doc_37197,topic_1,0.9029967784881592
doc_37198,topic_3,0.575050413608551
doc_37199,topic_0,0.6738106608390808
doc_37200,topic_1,0.9829294681549072
doc_37201,topic_2,0.5567570924758911
doc_37202,topic_0,0.5761973261833191
doc_37203,topic_2,0.9852931499481201
doc_37204,topic_3,0.8781440854072571
doc_37205,topic_2,0.926114022731781
doc_37206,topic_2,0.9922831654548645
doc_37207,topic_2,0.7362906336784363
doc_37208,topic_0,0.5794917941093445
doc_37209,topic_0,0.9327936172485352
doc_37210,topic_1,0.9899396896362305
doc_37211,topic_0,0.5773661136627197
doc_37212,topic_0,0.9473199248313904
doc_37213,topic_1,0.48397400975227356
doc_37214,topic_2,0.8411391377449036
doc_37215,topic_2,0.999259352684021
doc_37216,topic_2,0.8793619275093079
doc_37217,topic_0,0.8471840620040894
doc_37218,topic_0,0.8759772181510925
doc_37219,topic_2,0.6918487548828125
doc_37220,topic_0,0.792695164680481
doc_37221,topic_1,0.9506463408470154
doc_37222,topic_2,0.6007195115089417
doc_37223,topic_3,0.6781856417655945
doc_37224,topic_2,0.6111764311790466
doc_37225,topic_3,0.9980524778366089
doc_37226,topic_3,0.419759064912796
doc_37227,topic_0,0.4353719651699066
doc_37228,topic_0,0.9979230165481567
doc_37229,topic_3,0.6480864882469177
doc_37230,topic_2,0.9719970226287842
doc_37231,topic_0,0.8768004775047302
doc_37232,topic_0,0.670333981513977
doc_37233,topic_3,0.9979850649833679
doc_37234,topic_3,0.37888526916503906
doc_37235,topic_0,0.9895803928375244
doc_37236,topic_3,0.8339936137199402
doc_37237,topic_3,0.984874963760376
doc_37238,topic_2,0.8038941025733948
doc_37239,topic_2,0.8564232587814331
doc_37240,topic_1,0.9995062351226807
doc_37241,topic_1,0.9982523918151855
doc_37242,topic_0,0.8299945592880249
doc_37243,topic_0,0.8653673529624939
doc_37244,topic_0,0.9827346801757812
doc_37245,topic_3,0.5596223473548889
doc_37246,topic_0,0.7060819864273071
doc_37247,topic_1,0.9993581771850586
doc_37248,topic_3,0.7932154536247253
doc_37249,topic_0,0.8432338833808899
doc_37250,topic_0,0.5155038237571716
doc_37251,topic_1,0.9955706596374512
doc_37252,topic_0,0.6284156441688538
doc_37253,topic_0,0.474414587020874
doc_37254,topic_0,0.8099796772003174
doc_37255,topic_0,0.8042851090431213
doc_37256,topic_1,0.9817309379577637
doc_37257,topic_1,0.9993273019790649
doc_37258,topic_3,0.43627697229385376
doc_37259,topic_3,0.6005461812019348
doc_37260,topic_0,0.6096958518028259
doc_37261,topic_3,0.7197157740592957
doc_37262,topic_0,0.6919172406196594
doc_37263,topic_1,0.9935289621353149
doc_37264,topic_0,0.8060844540596008
doc_37265,topic_0,0.8545533418655396
doc_37266,topic_3,0.9829281568527222
doc_37267,topic_2,0.6620355248451233
doc_37268,topic_1,0.9674964547157288
doc_37269,topic_0,0.6641948223114014
doc_37270,topic_1,0.9986858367919922
doc_37271,topic_0,0.6870436668395996
doc_37272,topic_0,0.732842743396759
doc_37273,topic_3,0.6830748915672302
doc_37274,topic_3,0.8803083896636963
doc_37275,topic_1,0.7470019459724426
doc_37276,topic_3,0.8933442234992981
doc_37277,topic_1,0.8676252961158752
doc_37278,topic_2,0.5990827679634094
doc_37279,topic_0,0.6930184364318848
doc_37280,topic_2,0.4821781814098358
doc_37281,topic_3,0.5960565805435181
doc_37282,topic_0,0.8121393918991089
doc_37283,topic_0,0.46346384286880493
doc_37284,topic_0,0.8929473757743835
doc_37285,topic_0,0.8314754366874695
doc_37286,topic_2,0.628716230392456
doc_37287,topic_1,0.9966798424720764
doc_37288,topic_1,0.9965892434120178
doc_37289,topic_0,0.801761269569397
doc_37290,topic_3,0.5279167294502258
doc_37291,topic_3,0.879035234451294
doc_37292,topic_0,0.7746870517730713
doc_37293,topic_1,0.8893049955368042
doc_37294,topic_3,0.8525880575180054
doc_37295,topic_1,0.7750353813171387
doc_37296,topic_3,0.7279372215270996
doc_37297,topic_0,0.44313159584999084
doc_37298,topic_0,0.9109384417533875
doc_37299,topic_3,0.5490604043006897
doc_37300,topic_3,0.7417696118354797
doc_37301,topic_0,0.9546570181846619
doc_37302,topic_3,0.8712669610977173
doc_37303,topic_0,0.9455740451812744
doc_37304,topic_1,0.7536283135414124
doc_37305,topic_2,0.7863368988037109
doc_37306,topic_0,0.6697373986244202
doc_37307,topic_2,0.6457556486129761
doc_37308,topic_2,0.6023282408714294
doc_37309,topic_0,0.8927642703056335
doc_37310,topic_0,0.9230625629425049
doc_37311,topic_3,0.6069445610046387
doc_37312,topic_0,0.42595845460891724
doc_37313,topic_2,0.7749137878417969
doc_37314,topic_0,0.6287173628807068
doc_37315,topic_2,0.851043164730072
doc_37316,topic_2,0.884240448474884
doc_37317,topic_2,0.7067512273788452
doc_37318,topic_0,0.8704646229743958
doc_37319,topic_2,0.7782772183418274
doc_37320,topic_3,0.4436441659927368
doc_37321,topic_2,0.974502682685852
doc_37322,topic_3,0.5639213919639587
doc_37323,topic_3,0.5639213919639587
doc_37324,topic_1,0.5533026456832886
doc_37325,topic_3,0.8442869782447815
doc_37326,topic_3,0.8802821040153503
doc_37327,topic_1,0.6163778305053711
doc_37328,topic_0,0.5731990337371826
doc_37329,topic_3,0.5966620445251465
doc_37330,topic_3,0.5888966917991638
doc_37331,topic_2,0.8221979141235352
doc_37332,topic_2,0.9897848963737488
doc_37333,topic_2,0.8601335883140564
doc_37334,topic_0,0.49958300590515137
doc_37335,topic_2,0.8899546265602112
doc_37336,topic_2,0.9595874547958374
doc_37337,topic_0,0.7932379841804504
doc_37338,topic_2,0.9925931096076965
doc_37339,topic_0,0.9760253429412842
doc_37340,topic_3,0.502140462398529
doc_37341,topic_1,0.9862173199653625
doc_37342,topic_3,0.5101344585418701
doc_37343,topic_0,0.6969337463378906
doc_37344,topic_1,0.6195659637451172
doc_37345,topic_0,0.7599747180938721
doc_37346,topic_3,0.8265252113342285
doc_37347,topic_3,0.8854308128356934
doc_37348,topic_3,0.8652726411819458
doc_37349,topic_3,0.6003925204277039
doc_37350,topic_3,0.9780740141868591
doc_37351,topic_0,0.9813146591186523
doc_37352,topic_2,0.43441808223724365
doc_37353,topic_3,0.7596922516822815
doc_37354,topic_3,0.6099364757537842
doc_37355,topic_3,0.9196101427078247
doc_37356,topic_2,0.9053926467895508
doc_37357,topic_2,0.7464504837989807
doc_37358,topic_2,0.7017372250556946
doc_37359,topic_2,0.8641309142112732
doc_37360,topic_2,0.7580903172492981
doc_37361,topic_0,0.7697582244873047
doc_37362,topic_2,0.7508243918418884
doc_37363,topic_3,0.99778151512146
doc_37364,topic_3,0.7989639043807983
doc_37365,topic_2,0.6567617654800415
doc_37366,topic_2,0.874558687210083
doc_37367,topic_2,0.5843942761421204
doc_37368,topic_3,0.7940191030502319
doc_37369,topic_3,0.9980669021606445
doc_37370,topic_1,0.9941735863685608
doc_37371,topic_3,0.663320779800415
doc_37372,topic_0,0.5624633431434631
doc_37373,topic_0,0.5525107979774475
doc_37374,topic_3,0.990801215171814
doc_37375,topic_3,0.9345067739486694
doc_37376,topic_0,0.8175517916679382
doc_37377,topic_3,0.6518669128417969
doc_37378,topic_3,0.9267932176589966
doc_37379,topic_0,0.8758968114852905
doc_37380,topic_0,0.7845852971076965
doc_37381,topic_0,0.6952118277549744
doc_37382,topic_3,0.9610421657562256
doc_37383,topic_0,0.5690807700157166
doc_37384,topic_2,0.924724280834198
doc_37385,topic_3,0.6575296521186829
doc_37386,topic_0,0.9046842455863953
doc_37387,topic_0,0.8616223931312561
doc_37388,topic_0,0.6025434732437134
doc_37389,topic_2,0.5260093808174133
doc_37390,topic_2,0.9289254546165466
doc_37391,topic_2,0.7133138179779053
doc_37392,topic_0,0.8826189637184143
doc_37393,topic_0,0.8015704154968262
doc_37394,topic_3,0.9968244433403015
doc_37395,topic_0,0.9092368483543396
doc_37396,topic_3,0.914654016494751
doc_37397,topic_3,0.9644266963005066
doc_37398,topic_3,0.530493438243866
doc_37399,topic_3,0.6252968311309814
doc_37400,topic_0,0.7271133661270142
doc_37401,topic_0,0.8317002058029175
doc_37402,topic_3,0.6562122702598572
doc_37403,topic_3,0.9464061260223389
doc_37404,topic_3,0.633392870426178
doc_37405,topic_1,0.9764021635055542
doc_37406,topic_0,0.9189972877502441
doc_37407,topic_0,0.7168393135070801
doc_37408,topic_3,0.9951133131980896
doc_37409,topic_3,0.6241803765296936
doc_37410,topic_3,0.8970116376876831
doc_37411,topic_0,0.8946906328201294
doc_37412,topic_3,0.9006843566894531
doc_37413,topic_3,0.5504978895187378
doc_37414,topic_0,0.7953351736068726
doc_37415,topic_0,0.969718873500824
doc_37416,topic_2,0.40714794397354126
doc_37417,topic_0,0.6712698340415955
doc_37418,topic_1,0.9519249200820923
doc_37419,topic_0,0.7723284363746643
doc_37420,topic_3,0.37178778648376465
doc_37421,topic_3,0.978509783744812
doc_37422,topic_3,0.8712739944458008
doc_37423,topic_3,0.6038177013397217
doc_37424,topic_2,0.6493359804153442
doc_37425,topic_1,0.9962985515594482
doc_37426,topic_0,0.3440832793712616
doc_37427,topic_3,0.8673157095909119
doc_37428,topic_0,0.5918150544166565
doc_37429,topic_1,0.9767190217971802
doc_37430,topic_0,0.9830647706985474
doc_37431,topic_3,0.8477277755737305
doc_37432,topic_0,0.9064074158668518
doc_37433,topic_0,0.5338997840881348
doc_37434,topic_0,0.8883129358291626
doc_37435,topic_0,0.8853695392608643
doc_37436,topic_3,0.8442738056182861
doc_37437,topic_3,0.9451825618743896
doc_37438,topic_3,0.5469478964805603
doc_37439,topic_3,0.9958901405334473
doc_37440,topic_3,0.9973968863487244
doc_37441,topic_3,0.9629194140434265
doc_37442,topic_1,0.9944553375244141
doc_37443,topic_1,0.9959527850151062
doc_37444,topic_0,0.684156596660614
doc_37445,topic_3,0.9954202771186829
doc_37446,topic_0,0.6509414911270142
doc_37447,topic_3,0.41053247451782227
doc_37448,topic_2,0.8193374276161194
doc_37449,topic_2,0.8155971765518188
doc_37450,topic_3,0.9966182708740234
doc_37451,topic_3,0.9976716637611389
doc_37452,topic_3,0.9956773519515991
doc_37453,topic_2,0.7046729922294617
doc_37454,topic_3,0.998989999294281
doc_37455,topic_0,0.6655396819114685
doc_37456,topic_2,0.741499662399292
doc_37457,topic_0,0.9394975304603577
doc_37458,topic_2,0.9171980619430542
doc_37459,topic_0,0.6919888854026794
doc_37460,topic_0,0.8553987145423889
doc_37461,topic_0,0.6036517024040222
doc_37462,topic_0,0.7859328985214233
doc_37463,topic_0,0.7928023934364319
doc_37464,topic_3,0.7679663896560669
doc_37465,topic_2,0.8731981515884399
doc_37466,topic_0,0.8368825316429138
doc_37467,topic_2,0.8188907504081726
doc_37468,topic_0,0.8918809294700623
doc_37469,topic_0,0.921181857585907
doc_37470,topic_0,0.9789713621139526
doc_37471,topic_3,0.8363150954246521
doc_37472,topic_0,0.5783320069313049
doc_37473,topic_0,0.49923279881477356
doc_37474,topic_3,0.49622881412506104
doc_37475,topic_0,0.4770772159099579
doc_37476,topic_2,0.9819726943969727
doc_37477,topic_2,0.647686243057251
doc_37478,topic_0,0.8340430855751038
doc_37479,topic_0,0.698672890663147
doc_37480,topic_0,0.8349238634109497
doc_37481,topic_0,0.7533632516860962
doc_37482,topic_2,0.7064832448959351
doc_37483,topic_2,0.7628242373466492
doc_37484,topic_3,0.9950907826423645
doc_37485,topic_3,0.7960693836212158
doc_37486,topic_3,0.7672684192657471
doc_37487,topic_2,0.5025544166564941
doc_37488,topic_0,0.621501624584198
doc_37489,topic_0,0.5546499490737915
doc_37490,topic_0,0.5660420060157776
doc_37491,topic_3,0.8682435154914856
doc_37492,topic_0,0.4385163187980652
doc_37493,topic_0,0.9588481187820435
doc_37494,topic_3,0.7629601955413818
doc_37495,topic_2,0.7868188619613647
doc_37496,topic_3,0.3749319911003113
doc_37497,topic_3,0.3791564106941223
doc_37498,topic_3,0.7676346302032471
doc_37499,topic_0,0.643223762512207
doc_37500,topic_2,0.6154594421386719
doc_37501,topic_2,0.5312721133232117
doc_37502,topic_2,0.470009982585907
doc_37503,topic_2,0.6592772603034973
doc_37504,topic_2,0.7371694445610046
doc_37505,topic_2,0.6506021022796631
doc_37506,topic_3,0.5351544618606567
doc_37507,topic_2,0.7829799056053162
doc_37508,topic_0,0.7028380036354065
doc_37509,topic_2,0.8831909894943237
doc_37510,topic_2,0.9940233826637268
doc_37511,topic_0,0.4992992877960205
doc_37512,topic_2,0.6898462772369385
doc_37513,topic_2,0.6550021171569824
doc_37514,topic_2,0.8381186723709106
doc_37515,topic_2,0.7859382629394531
doc_37516,topic_2,0.7654523253440857
doc_37517,topic_3,0.7553668022155762
doc_37518,topic_1,0.9887624382972717
doc_37519,topic_0,0.9127662181854248
doc_37520,topic_0,0.8044137954711914
doc_37521,topic_0,0.888519287109375
doc_37522,topic_3,0.8899906873703003
doc_37523,topic_0,0.5948547124862671
doc_37524,topic_0,0.41947928071022034
doc_37525,topic_0,0.83158940076828
doc_37526,topic_3,0.8293402194976807
doc_37527,topic_3,0.925625741481781
doc_37528,topic_0,0.8447170257568359
doc_37529,topic_0,0.9312638640403748
doc_37530,topic_2,0.9524908661842346
doc_37531,topic_2,0.9615452885627747
doc_37532,topic_0,0.8994459509849548
doc_37533,topic_0,0.8157416582107544
doc_37534,topic_0,0.6972130537033081
doc_37535,topic_3,0.9983956217765808
doc_37536,topic_0,0.7480804920196533
doc_37537,topic_0,0.7530303001403809
doc_37538,topic_0,0.7771152853965759
doc_37539,topic_0,0.957801342010498
doc_37540,topic_0,0.9976508617401123
doc_37541,topic_2,0.99837726354599
doc_37542,topic_0,0.9936351776123047
doc_37543,topic_3,0.3828662931919098
doc_37544,topic_2,0.43150249123573303
doc_37545,topic_0,0.7777794599533081
doc_37546,topic_3,0.4723028540611267
doc_37547,topic_0,0.9309489130973816
doc_37548,topic_0,0.9907069802284241
doc_37549,topic_0,0.7276630401611328
doc_37550,topic_0,0.6064823865890503
doc_37551,topic_0,0.6846225261688232
doc_37552,topic_3,0.8465920090675354
doc_37553,topic_3,0.38952434062957764
doc_37554,topic_2,0.9972383379936218
doc_37555,topic_2,0.9097297191619873
doc_37556,topic_0,0.6394871473312378
doc_37557,topic_0,0.8335071206092834
doc_37558,topic_2,0.8796262145042419
doc_37559,topic_3,0.7610121965408325
doc_37560,topic_3,0.7007728219032288
doc_37561,topic_0,0.5404014587402344
doc_37562,topic_0,0.9748604893684387
doc_37563,topic_2,0.8186923265457153
doc_37564,topic_3,0.6026607751846313
doc_37565,topic_0,0.7378870248794556
doc_37566,topic_3,0.937494158744812
doc_37567,topic_3,0.570317268371582
doc_37568,topic_2,0.5228886008262634
doc_37569,topic_2,0.9823348522186279
doc_37570,topic_3,0.7338409423828125
doc_37571,topic_0,0.757737398147583
doc_37572,topic_2,0.9973064661026001
doc_37573,topic_0,0.984618067741394
doc_37574,topic_0,0.8099937438964844
doc_37575,topic_2,0.9926361441612244
doc_37576,topic_3,0.4406779110431671
doc_37577,topic_0,0.46054622530937195
doc_37578,topic_3,0.49933570623397827
doc_37579,topic_2,0.5356298685073853
doc_37580,topic_3,0.5428513288497925
doc_37581,topic_0,0.5932678580284119
doc_37582,topic_3,0.8958335518836975
doc_37583,topic_0,0.8723269104957581
doc_37584,topic_2,0.9781733751296997
doc_37585,topic_3,0.4397536814212799
doc_37586,topic_0,0.9253463745117188
doc_37587,topic_0,0.9952871799468994
doc_37588,topic_3,0.9633765816688538
doc_37589,topic_3,0.9794823527336121
doc_37590,topic_3,0.49789750576019287
doc_37591,topic_1,0.46424180269241333
doc_37592,topic_3,0.538318395614624
doc_37593,topic_0,0.7129761576652527
doc_37594,topic_3,0.9590443968772888
doc_37595,topic_0,0.94455486536026
doc_37596,topic_0,0.94455486536026
doc_37597,topic_0,0.8321593403816223
doc_37598,topic_0,0.5965698957443237
doc_37599,topic_0,0.5698385834693909
doc_37600,topic_0,0.534650444984436
doc_37601,topic_3,0.8336513638496399
doc_37602,topic_2,0.8549873232841492
doc_37603,topic_0,0.48100534081459045
doc_37604,topic_3,0.9953339099884033
doc_37605,topic_3,0.5215685367584229
doc_37606,topic_3,0.8673811554908752
doc_37607,topic_3,0.6707112789154053
doc_37608,topic_2,0.9894242882728577
doc_37609,topic_0,0.7042533159255981
doc_37610,topic_0,0.5833253860473633
doc_37611,topic_2,0.8457425832748413
doc_37612,topic_3,0.8552058935165405
doc_37613,topic_3,0.4746725261211395
doc_37614,topic_3,0.9093721508979797
doc_37615,topic_3,0.9131250977516174
doc_37616,topic_2,0.5394834876060486
doc_37617,topic_2,0.9879125952720642
doc_37618,topic_2,0.9881253242492676
doc_37619,topic_0,0.7233119606971741
doc_37620,topic_3,0.9711373448371887
doc_37621,topic_3,0.9225274920463562
doc_37622,topic_3,0.46354639530181885
doc_37623,topic_2,0.7033278346061707
doc_37624,topic_0,0.512943685054779
doc_37625,topic_3,0.9961345195770264
doc_37626,topic_3,0.7532132863998413
doc_37627,topic_3,0.9972742199897766
doc_37628,topic_3,0.8706634044647217
doc_37629,topic_0,0.6786788702011108
doc_37630,topic_0,0.8136107325553894
doc_37631,topic_0,0.7855101823806763
doc_37632,topic_0,0.8215590715408325
doc_37633,topic_0,0.7061377167701721
doc_37634,topic_3,0.9360790848731995
doc_37635,topic_3,0.5181127786636353
doc_37636,topic_3,0.9289364218711853
doc_37637,topic_3,0.6767053604125977
doc_37638,topic_0,0.8218289017677307
doc_37639,topic_3,0.9156467914581299
doc_37640,topic_2,0.9975239038467407
doc_37641,topic_0,0.9369483590126038
doc_37642,topic_2,0.981556236743927
doc_37643,topic_3,0.9601168632507324
doc_37644,topic_3,0.9079719185829163
doc_37645,topic_3,0.44287851452827454
doc_37646,topic_0,0.6803869009017944
doc_37647,topic_3,0.4558779001235962
doc_37648,topic_3,0.88346266746521
doc_37649,topic_0,0.7064951658248901
doc_37650,topic_3,0.8866461515426636
doc_37651,topic_2,0.9310725927352905
doc_37652,topic_2,0.9771101474761963
doc_37653,topic_2,0.43257105350494385
doc_37654,topic_2,0.9437435865402222
doc_37655,topic_0,0.6691387295722961
doc_37656,topic_0,0.7917291522026062
doc_37657,topic_1,0.9670628905296326
